# `dungeon-mode.md §8`, the `0x61` row as corrected by `RETRACTIONS.md`
# R322: Search on exact `0x61` reports `A pit!` and rewrites the cell to
# `0x60`, so the same cell searched again reports
# `Nothing hidden\nin the pit.` Both lines are on the coverage backlog.
#
# The party stands one cell *south* of the pit and searches `Dir-Ahead`,
# facing North. Standing on the cell does not work: `0x61` is also the
# visible fall trap, and the underfoot pass drops the party to the level
# below on the first turn - measured 2026-09-19, where both sides
# answered the Ignite torch turn with `Pit Trap!` / `Falling...` /
# `      ...splat!` and the search that followed was on another level.
# Seeded with `seed_position <profile> dungeon=33 level=0 x=3 y=3`;
# `find_tile at=3,2` reads the pit and `at=3,3` the floor below it.
# requires-seed: the party one cell south of a secret pit in Deceit, with a torch
both	wait	9000
both	key	space
both	wait	4000
both	key	j
both	wait	9000
both	key	i
both	wait	2500
both	shot	lit	Torch lit
both	key	s
both	wait	1500
both	key	Up
both	wait	3000
both	shot	pit	A pit!
both	key	s
both	wait	1500
both	key	Up
both	wait	3000
both	shot	again	Nothing hidden in the pit.
