# The arms Buy confirmation: quote, Y, the success line and the post-item
# prompt, then a second item declined with N (cleak/u5-spec#238).
#
# Seeded rather than walked to. The walk-up form of this scenario scripted its
# way in from the town gate, and the resident walks its own schedule while
# those steps run, so the two sides arrived with it in different cells and
# every later beat compared unrelated windows (`cleak/u5-engine#22`).
# `qa/tools/reseed.py` replayed that walk once into the seed named below.
#
# `shops.md` §2: a shopkeeper's "conversation-contact event also reaches it
# automatically during a town schedule pass, even if the player has issued no
# Talk command", so the first Pass beside the keeper opens the overlay and the
# script drives it from there rather than issuing Talk.
# requires-seed: profile `seed-shop-arms-buy-confirm-reseeded`, built by qa/tools/reseed.py
both	wait	9000
both	key	space
both	wait	4000
both	key	j
both	wait	9000
both	shot	seeded	Journey Onward on the seeded cell
both	key	space
both	wait	4000
both	shot	welcome	Contact opens the overlay: the welcome
both	key	space
both	wait	4000
both	shot	greeted	The attribution and the entry question
both	wait	9000
both	key	B
both	wait	4500
both	shot	menu	The Buy listing
both	key	a
both	wait	4500
both	shot	quote	Dagger quoted
both	key	Y
both	wait	4500
both	shot	bought	Buying one
both	key	b
both	wait	4500
both	shot	quote2	Sling quoted
both	key	N
both	wait	4500
both	shot	declined	Declining the second quote
both	key	Escape
both	wait	4500
both	shot	exit	Leaving
