# Dungeon S-Search against a wall-class cell: the `Search...` echo, the shared
# `Dir-` relative-direction prompt, and the hidden-door reveal, then the same
# cell searched again once it is a door.
# requires-seed: the party inside Deceit facing a wall-class cell, with a torch
both	wait	9000
both	key	space
both	wait	4000
both	key	j
both	wait	9000
both	key	i
both	wait	2500
both	shot	lit	Torch lit
both	key	s
both	wait	1500
both	shot	prompt	The open Dir- prompt
both	key	Up
both	wait	3000
both	shot	found	A hidden door!
both	key	s
both	wait	1500
both	key	Up
both	wait	3000
both	shot	again	The revealed door searched again
