# The arms shop's Sell menu and its refusals, from the same walk-in as
# `shop-arms-buy`. Measured to replace the engine's invented Buy/Sell picker
# prompts and sell refusals (cleak/u5-spec#238).
# equipment to sell (`seed_inventory <profile> equipment=3`)
#
#
# Seeded rather than walked to. The walk-up form of this scenario scripted its
# way in from the town gate, and the resident walks its own schedule while
# those steps run, so the two sides arrived with it in different cells and
# every later beat compared unrelated windows (`cleak/u5-engine#22`).
# `qa/tools/reseed.py` replayed that walk once into the seed named below.
#
# `shops.md` §2: a shopkeeper's "conversation-contact event also reaches it
# automatically during a town schedule pass, even if the player has issued no
# Talk command", so the first Pass beside the keeper opens the overlay and the
# script drives it from there rather than issuing Talk.
# requires-seed: profile `seed-shop-arms-sell-reseeded`, built by qa/tools/reseed.py
#
# Every text difference this scenario can show is a lottery draw, so only its
# structure can be compared. `prng.md` Section 3 seeds the two sides from the
# host clock, so they never draw alike. Two pools run here:
#
#   * the sell prompt, `shops.md` Section 1855 - a uniform 0..3 over `Which
#     item wouldst thou like to sell?`, `What dost thou wish to sell?`,
#     `Show me what ye got...` and `What dost thou have for me to buy?`;
#   * the closing bark, Section 8.A's shared envelope over the arms row.
#
# Measured 2026-09-12: the greeting, the `Sell` echo and its row placement,
# and the attribution row all agreed character for character on every beat;
# every difference was one of the two pools, and their differing lengths then
# shifted the rows beneath them.
both	wait	9000
both	key	space
both	wait	4000
both	key	j
both	wait	9000
both	shot	seeded	Journey Onward on the seeded cell
both	key	space
both	wait	4000
both	shot	welcome	Contact opens the overlay: the welcome
both	key	space
both	wait	4000
both	shot	greeted	The attribution and the entry question
both	key	S
both	wait	2800
both	shot	sell	The Sell menu
both	key	a
both	wait	2800
both	shot	sella	Offering item A
both	key	N
both	wait	2800
both	shot	selldecline	Declining the offer
both	key	S
both	wait	2800
both	key	z
both	wait	2800
both	shot	sellbad	An item letter the shop will not take
both	key	Escape
both	wait	2500
both	shot	back	Escape from the menu
