# The roster panel is a lottery on this scenario. The party reaches the final
# room by falling through a dungeon trap, and `dungeon-mode.md` Section 8 gives
# that fall "a separate `1..8` HP-damage roll, roster flash and rumble for each
# non-Dead active member in the first six slots", repeating per descent step.
# The two sides never share a seed, so the `Avatar` HP row parts company on the
# fall and stays parted for every later beat - measured 2026-09-10, where the
# gap ran both ways across the four Doom scenarios. A panel-only difference on
# that row has measured the roll, not the engine; the message window is what
# these scenarios pin.
# `endgame.md §2` steps 4-6: Doom's final room, the handoff that reaches the
# terminal sequence. The room trigger sits at level seven `(5,7)` with three
# wall neighbours, so a fall from the level above is the only way onto it -
# the seed stands the party on that fall trap. Ignite a torch, take a turn,
# and the fall lands on the trigger.
#
# `endgame.md 5.1` blocks on a key read between pages. Holding the window
# still for 5, 15 and 30 seconds showed an identical frame each time, so the
# greeting is a page of its own and the first box question follows the next
# key rather than a delay. The two `y` steps below are that page advance and
# then the answer.
# requires-seed: the party on the fall trap on Doom's level seven, above the final room's trigger, with a torch
both	wait	9000
both	key	space
both	wait	7000
both	key	j
both	wait	9000
both	shot	arrival	Journey Onward on the fall trap above the final room
both	key	i
both	wait	2500
both	shot	lit	Torch lit
both	key	space
both	wait	5000
both	shot	fallen	After the fall onto the room trigger
both	wait	7000
both	shot	room	The final room
both	key	space
both	wait	2500
both	key	space
both	wait	2500
both	key	space
both	wait	5000
both	shot	passes	Three more passes in the arena
both	key	Up
both	wait	1200
both	key	Up
both	wait	1200
both	key	Up
both	wait	1200
both	key	Up
both	wait	7000
both	shot	walked	Walking north across the arena, to the absorption
both	wait	15000
both	shot	settled	Fifteen seconds on the confirmation
both	key	y
both	wait	4000
both	shot	greeting-page	After one key: the first box question follows the greeting
both	key	y
both	wait	8000
both	shot	answered	After answering the box question, into the rite
