# The Blue Boar Tavern in West Britanny (scene 19), whose secondary branch
# opens a six-choice fixed-price list (cleak/u5-spec#238).
#
# Seeded rather than walked to. The walk-up form of this scenario scripted its
# way in from the town gate, and the resident walks its own schedule while
# those steps run, so the two sides arrived with it in different cells and
# every later beat compared unrelated windows (`cleak/u5-engine#22`).
# `qa/tools/reseed.py` replayed that walk once into the seed named below.
#
# `shops.md` §2: a shopkeeper's "conversation-contact event also reaches it
# automatically during a town schedule pass, even if the player has issued no
# Talk command", so the first Pass beside the keeper opens the overlay and the
# script drives it from there rather than issuing Talk.
# requires-seed: profile `seed-wb-blueboar-reseeded`, built by qa/tools/reseed.py
both	wait	9000
both	key	space
both	wait	4000
both	key	j
both	wait	9000
both	shot	seeded	Journey Onward on the seeded cell
both	key	space
both	wait	4000
both	shot	opened	Contact opens the overlay
both	key	Y
both	wait	5500
both	shot	menu	Yes at the entry prompt
both	key	W
both	wait	5500
both	shot	wines	The secondary letter
both	key	A
both	wait	5500
both	shot	drinkA	Choice A
both	key	N
both	wait	5500
both	shot	no	No
